[;-7.596065;;
[;-7.596469;;
[;-7.596602;;
[;-7.596709;;
[;-7.597079;;
[;-7.597244;;
[;-7.597345;;
[;-7.597417;;
[;-7.597447;;
[;-7.597542;;
[;-7.597616;;
[;-7.597716;;
[;-7.597871;;
[;-7.597912;;
[;-7.597765;;
[;-7.597882;;
[;-7.598147;;
[;-7.598394;;
[;-7.598464;;
[;-7.598563;;
[;-7.598963;;
[;-7.59909;;
[;-7.599252;;
[;-7.599434;;
[;-7.599667;;
[;-7.599722;;
[;-7.599744;;
[;-7.599772;;
[;-7.599796;;
[;-7.599753;;
[;-7.599655;;
[;-7.59975;;
[;-7.599838;;
[;-7.600065;;
[;-7.600119;;
[;-7.600115;;
[;-7.600065;;
[;-7.600047;;
[;-7.600075;;
[;-7.600119;;
[;-7.600148;;
[;-7.600243;;
[;-7.600409;;
[;-7.600529;;
[;-7.600777;;
[;-7.601041;;
[;-7.601089;;
[;-7.601172;;
[;-7.60114;;
[;-7.601004;;
[;-7.600896;;
[;-7.600841;;
[;-7.600974;;
[;-7.60118;;
[;-7.601454;;
[;-7.601621;;
[;-7.60186;;
[;-7.602039;;
[;-7.602208;;
[;-7.602389;;
[;-7.603081;;
[;-7.603344;;
[;-7.603444;;
[;-7.603546;;
[;-7.603685;;
[;-7.603892;;
[;-7.60403;;
[;-7.604532;;
[;-7.60485;;
[;-7.605055;;
[;-7.605177;;
[;-7.605281;;
[;-7.60549;;
[;-7.605743;;
[;-7.605856;;
[;-7.606048;;
[;-7.606259;;
[;-7.606369;;
[;-7.606492;;
[;-7.606806;;
[;-7.606985;;
[;-7.607054;;
[;-7.607117;;
[;-7.60716;;
[;-7.607189;;
[;-7.607269;;
[;-7.607396;;
[;-7.607519;;
[;-7.607643;;
[;-7.607719;;
[;-7.607867;;
[;-7.608023;;
[;-7.608211;;
[;-7.608484;;
[;-7.608569;;
[;-7.608643;;
[;-7.608665;;
[;-7.608827;;
[;-7.608963;;
[;-7.609283;;
[;-7.609307;;
[;-7.609362;;
[;-7.609389;;
[;-7.609384;;
[;-7.609449;;
[;-7.609525;;
[;-7.609893;;
[;-7.610012;;
[;-7.610189;;
[;-7.610537;;
[;-7.610885;;
[;-7.610991;;
[;-7.611126;;
[;-7.61122;;
[;-7.611251;;
[;-7.611237;;
[;-7.611189;;
[;-7.611308;;
[;-7.611525;;
[;-7.611535;;
[;-7.611624;;
[;-7.611763;;
[;-7.611874;;
[;-7.611898;;
[;-7.612005;;
[;-7.6123;;
[;-7.612644;;
[;-7.61301;;
[;-7.613234;;
[;-7.613508;;
[;-7.613639;;
[;-7.613834;;
[;-7.614103;;
[;-7.614368;;
[;-7.614636;;
[;-7.614904;;
[;-7.614976;;
[;-7.615103;;
[;-7.615297;;
[;-7.615606;;
[;-7.615773;;
[;-7.616117;;
[;-7.616805;;
[;-7.616891;;
[;-7.616937;;
[;-7.616952;;
[;-7.616939;;
[;-7.617108;;
[;-7.617372;;
[;-7.617455;;
[;-7.617552;;
[;-7.617848;;
[;-7.61797;;
[;-7.618066;;
[;-7.618301;;
[;-7.618549;;
[;-7.618544;;
[;-7.618647;;
[;-7.619179;;
[;-7.619441;;
[;-7.619654;;
[;-7.619838;;
[;-7.619964;;
[;-7.620124;;
[;-7.620274;;
[;-7.620498;;
[;-7.620797;;
[;-7.621058;;
[;-7.621247;;
[;-7.621389;;
[;-7.621738;;
[;-7.62196;;
[;-7.622346;;
[;-7.62241;;
[;-7.622575;;
[;-7.622676;;
[;-7.622665;;
[;-7.622627;;
[;-7.622565;;
[;-7.622571;;
[;-7.622635;;
[;-7.62277;;
[;-7.622932;;
[;-7.623042;;
[;-7.623075;;
[;-7.623147;;
[;-7.623327;;
[;-7.623392;;
[;-7.623402;;
[;-7.623373;;
[;-7.623366;;
[;-7.623337;;
[;-7.623328;;
[;-7.623366;;
[;-7.623472;;
[;-7.623721;;
[;-7.623783;;
[;-7.624035;;
[;-7.624717;;
[;-7.624857;;
[;-7.624939;;
[;-7.624996;;
[;-7.625163;;
[;-7.625205;;
[;-7.625307;;
[;-7.62541;;
[;-7.62547;;
[;-7.625522;;
[;-7.62556;;
[;-7.625558;;
[;-7.628199;;
[;-7.633246;;
[;-7.635284;;
[;-7.638353;;
[;-7.643704;;
[;-7.646501;;
[;-7.64869;;
[;-7.651973;;
[;-7.653979;;
[;-7.656837;;
[;-7.661761;;
[;-7.666504;;
[;-7.672523;;
[;-7.681338;;
[;-7.686263;;
[;-7.691916;;
[;-7.698543;;
[;-7.70213;;
[;-7.704987;;
[;-7.706689;;
[;-7.706993;;
[;-7.706932;;
[;-7.706395;;
